,Height(Inches),Weight(Pounds)
4668,71.915045131092,182.67157794822
4669,69.8235038816249,189.808602549499
4670,69.7686528442783,199.672842705658
4671,66.5573566284942,153.372626085851
4672,68.3799962978338,190.500939450456
4673,71.6971771413658,212.509061383528
4674,67.8992838299366,186.381289115608
4675,66.7940077491144,165.25964315067
4676,67.9075830232353,173.898085386098
4677,70.6435771873362,180.668873838164
4678,61.8348491587699,143.421461766188
4679,68.7352545196221,181.954867075458
4680,67.6044185001555,179.389011247273
4681,69.9297057558467,199.721623719246
4682,67.4102139689504,178.833361389928
4683,67.4647771451662,180.875860459663
4684,68.8293337723017,195.162042097346
4685,68.3884270330404,180.737760655285
4686,71.3296991041762,210.664498242699
4687,70.2327259474281,184.025130592843
4688,67.2979732686591,175.338659816857
4689,70.5957777118295,197.314564065227
4690,69.8416671006111,188.512232923125
4691,65.1111161037714,183.862263280682
4692,73.7060271658048,231.697887262719
4693,69.3081267829753,195.176476367972
4694,67.9059322950369,174.086727116819
4695,72.3595000009733,213.29788730379
4696,68.9303494469266,187.801336939277
4697,70.876666835473,209.240253629637
4698,64.6366312274614,162.40702669862
4699,69.064130558356,176.355211205018
4700,67.6854899419856,178.556922838024
4701,76.732446458109,241.686601265952
4702,67.8820009353618,181.046205435866
4703,63.1501309080411,154.801973019894
4704,68.3132579294602,175.226648576104
4705,71.5284242920317,192.072946759933
4706,68.511889336449,175.433105819427
4707,66.6154888987567,165.350100773614
4708,68.066866584895,187.038344717004
4709,70.287376218039,203.531508961978
4710,67.9222131262908,177.021334759353
4711,71.4519300391906,199.234438721485
4712,68.0889431093448,173.828764940752
4713,69.1457747814604,184.487833523429
4714,69.8329704297875,196.347783266342
4715,71.7750231711273,189.639305713299
4716,67.9079954305426,199.479457999465
4717,66.3414830491598,166.107467078417
4718,69.2034285319249,186.393762304283
4719,67.7770087271898,179.78408406002
4720,71.2837358812353,211.627537668269
4721,75.3308465172577,240.44081593557
4722,68.1714041982134,174.873336993624
4723,66.7524196522147,176.100266728785
4724,68.5408946169118,190.131233920062
4725,66.720492842324,169.684086844348
4726,72.447983717585,213.239108590857
4727,65.2416370801193,152.223696532683
4728,67.1294975106874,155.520712829209
4729,65.1161720362222,153.128067140559
4730,63.7508280687841,154.666008652389
4731,65.4524639642861,174.910328161193
4732,66.9901405254427,160.178971538123
4733,67.3093046958745,195.012129532863
4734,65.0018964277919,157.559024052726
4735,67.6991017090096,185.006776560315
4736,67.2667358455084,178.634684467998
4737,68.211373877601,174.898716996865
4738,67.2224674889485,176.538232159961
4739,70.0300095284061,208.272738618747
4740,68.2841631248024,185.537597227484
4741,68.3914832395403,181.695335403659
4742,71.9293400915774,215.049659956354
4743,69.1316918736416,167.82576492018
4744,69.8593314375424,202.805975086246
4745,68.5418416884537,180.353225489144
4746,68.8570110543018,176.642421881176
4747,73.5965326326326,229.554636629063
4748,68.3326048406708,195.876815264353
4749,68.2627394326726,183.078953381949
4750,71.4333045402772,196.380703986065
4751,71.2792428096875,192.675508043898
4752,67.1722774950073,168.183014977891
4753,68.4221502236242,178.171410103334
4754,69.4694468167024,202.649823456785
4755,69.3707199184009,175.937148417667
4756,65.0782893941959,163.672480582963
4757,70.3198275994047,190.04787966606
4758,70.1200300326293,192.553956170328
4759,68.6607851306331,182.35904328602
4760,68.4316603406336,166.114508566524
4761,71.1893840849912,202.782735719744
4762,67.9918954453877,179.390563783689
4763,65.3444634368326,174.25868297163
4764,68.919881174651,189.918571067353
4765,69.5985512716625,186.898568969186
4766,71.6483448651963,211.240333178922
4767,66.3290572591395,175.683587869239
4768,67.6353232711792,196.624788877726
4769,66.887823114077,181.567085710306
4770,67.4930115906159,171.606063299967
4771,68.4864120329415,172.546072028237
4772,74.677470902286,218.845025702795
4773,64.318061116299,157.783020746768
4774,68.6021004178577,191.958900203991
4775,72.4995835558049,212.970303259001
4776,72.553741616469,222.361125020361
4777,64.4160349317962,158.088177729036
4778,71.6875267418006,202.821543098354
4779,69.6899134730683,177.988816163596
4780,68.2076337049941,184.027977160472
4781,70.047065512364,179.723488430778
4782,70.6544387948162,184.383603208706
4783,67.272645282248,190.302849963033
4784,64.7943886700372,153.626119562073
4785,70.5188417210663,202.468599851873
4786,68.9027140136862,191.835824742788
4787,71.2295289574237,182.808731549851
4788,70.6889433329694,186.792362671577
4789,67.952921585074,171.21714133587
4790,73.9214285338255,211.163054452425
4791,66.1835752777016,180.11206040253
4792,65.3159988232662,189.420728160687
4793,70.1423146566048,175.180490189231
4794,58.4069049317498,121.338322555937
4795,72.4507213695112,201.919563133632
4796,67.4952603409439,165.250263812122
4797,67.0018041360757,165.603321431167
4798,68.1047853043503,186.908019925609
4799,68.254144878136,178.929604083831
4800,68.6058472945698,169.548131726275
4801,72.1191035791778,205.491229435449
4802,67.236978375492,175.908649800196
4803,72.6933787427792,203.453595842764
4804,63.1756549936294,139.132976418735
4805,66.5707725621267,189.843709342592
4806,72.9006512255815,222.509054888283
4807,74.5294545564111,225.540078907474
4808,69.4285574073058,169.574620818447
4809,72.7837660754439,201.668039598642
4810,70.2948149158061,191.98661270755
4811,72.2122970853614,188.935909316701
4812,70.3877465290357,181.002358907756
4813,71.5737775152923,215.297447449297
4814,67.5644570022929,168.540416464356
4815,67.5124846483694,186.291276195306
4816,72.875444304985,190.34192075012
4817,67.6527859307046,165.103769834012
4818,61.7672589768196,146.396972718713
4819,69.1622308250648,179.817768188541
4820,65.6595048250479,151.627434333072
4821,65.854525211549,160.111998791411
4822,69.7688621939797,186.332843345925
4823,67.0121854088821,166.631665835137
4824,67.6684485047045,193.304068842539
4825,74.975230833088,214.495489269683
4826,73.5042593769053,188.875893529098
4827,65.6736434092637,170.062794097362
4828,67.1658594001592,182.680352432697
4829,70.378607812303,193.945086866535
4830,70.7982707392368,198.388000808297
4831,71.2217634694065,204.359917546015
4832,66.7528662909405,163.690688814
4833,69.359457953741,185.284807206561
4834,63.009573422471,135.630877138289
4835,67.0769690473284,182.555284762756
4836,71.1711534560498,213.457232614393
4837,66.6615647492038,172.014538315318
4838,68.5029434854037,195.04531929653
4839,70.0995449281213,181.956001488203
4840,69.5997949529986,208.948774636174
4841,70.6950010426886,192.025785860003
4842,71.2085658090395,204.242177018492
4843,74.6505402664529,213.320520443745
4844,72.1974895052807,199.49198859641
4845,66.37565643783,175.691355271653
4846,65.82763577673,192.881640534385
4847,67.6832185802234,192.150041915083
4848,71.2201778723495,210.456504601406
4849,73.1033640538637,214.372161472232
4850,68.1739637087841,179.070339397527
4851,67.8845153200526,182.226331233505
4852,66.7858035604488,186.304735627593
4853,65.9411193658542,181.069175790509
4854,65.3886284831394,165.546212938478
4855,70.2944398467073,183.823945444194
4856,66.765467424153,168.074511931168
4857,67.4142774006172,183.839221408314
4858,69.0219010922145,198.622989558571
4859,66.7307545541728,174.156893015953
4860,65.091960817426,160.470735856154
4861,72.7258065631587,225.984684115917
4862,70.534667254932,203.763291531888
4863,68.4745852641165,183.375133902353
4864,67.9304599001737,178.965963782647
4865,71.542808179959,212.443510123348
4866,70.0350426795083,193.775477318303
4867,67.5435971769712,187.354159098741
4868,70.9309293899503,188.703885266529
4869,72.4951768182044,225.378590274705
4870,69.9698858378657,203.275694600745
4871,66.4286519252902,176.218204621022
4872,70.4179702961361,190.324439626527
4873,71.3870199005143,198.822647415191
4874,62.4302762486154,152.841340807724
4875,72.1753091181222,188.630657238075
4876,67.8300013361605,172.776568980666
4877,70.4363473835276,196.175553508369
4878,68.4167672422548,188.117700345724
4879,71.483440226678,209.914741516558
4880,72.1535110041023,196.538474025017
4881,68.9086520378441,185.055132548027
4882,66.0223055376785,167.378816529532
4883,74.2105213931492,204.759343692016
4884,64.5852633931835,157.556611541136
4885,71.8700110838311,219.197877948184
4886,63.9584961713448,138.576564110431
4887,65.5200757970214,166.422109232451
4888,71.9736933807892,205.856369992931
4889,67.3666401182682,167.937531281634
4890,66.4242479825577,169.405618895853
4891,71.5855240582124,193.978622618299
4892,72.7603246597996,219.521253776724
4893,68.809922560961,186.908816513133
4894,68.3790979519897,179.632490713938
4895,70.4748147089426,193.64745607593
4896,70.0406405251763,199.037679063698
4897,70.1783070523867,198.367612206909
4898,72.8314344195098,206.665313669606
4899,66.4162258416784,177.676880522868
4900,73.8017665730408,218.979725750831
4901,64.2764930680842,159.738668065138
4902,66.7244445669455,182.198405909344
4903,70.4149212539265,192.683061466135
4904,65.3991820948526,146.146730027501
4905,68.2152297970961,183.1433826074
4906,68.5148872512248,169.135073809257
4907,66.6697750359324,180.468741850148
4908,73.6833643424223,213.546686840463
4909,70.372074455918,192.078251235246
4910,67.8514590700922,181.718885083568
4911,70.5551256742648,205.989402021695
4912,66.8140260260694,186.324839805672
4913,74.217090997325,222.829850613626
4914,67.6728752379897,173.807418332666
4915,67.2840061842762,172.676874059096
4916,72.6144618351339,205.374252591854
4917,65.3733665582574,172.942984226681
4918,72.1693910043912,204.985511717953
4919,68.0837821109529,194.143049202359
4920,66.1416134798381,170.898027754784
4921,67.8890821850513,170.930201784064
4922,68.1301680653248,194.925271146555
4923,63.791446089604,147.144958260896
4924,67.0716599206962,164.806605914513
4925,69.3887324558585,194.230427615346
4926,69.576910461382,182.888713352003
4927,72.5596952881594,210.863639710134
4928,68.007994184228,171.222080694357
4929,68.5540972956237,172.215745405675
4930,67.6374661865604,194.827041178524
4931,66.0671152576339,167.485795452626
4932,68.3876488596868,179.651758621182
4933,69.6134038324844,188.868777815123
4934,69.7896325283724,192.438324720181
4935,70.7507801350366,212.64766663837
4936,70.5104101560048,174.884884359253
4937,72.9832209363286,224.372519860368
4938,67.0138284235961,176.465211274895
4939,70.358557603781,183.383772184424
4940,65.673076953518,181.595631192572
4941,64.533737605798,153.583453266102
4942,63.8620410671123,155.081236703994
4943,70.8098265262868,203.978417730569
4944,67.8090146892489,179.934465358978
4945,67.6159544950297,185.579959015503
4946,67.9024370702648,173.397528071836
4947,72.67888503907,216.68631525849
4948,65.2556091498026,145.335260567609
4949,67.512204323907,177.422820109922
4950,68.7372207368562,169.641736925312
4951,70.3673141609706,202.571580239465
4952,72.0408340759254,199.173600442789
4953,66.9958641306279,166.567359396403
4954,71.5311788037522,199.973543676069
4955,69.6820883873604,187.57605160974
4956,66.1902380972063,170.414340979886
4957,66.8231541998584,173.610736598779
4958,65.8514183198708,169.606859808599
4959,74.0079626803179,219.895739057804
4960,66.3814354332932,172.735908265385
4961,69.8284492616355,195.979019588875
4962,70.1447629127649,194.831395532055
4963,71.7093075693084,205.648449202477
4964,67.5306062690097,167.613776859818
4965,66.0080674395092,167.011632074001
4966,67.445142662697,165.27424487249
4967,68.931795241309,182.364295307144
4968,66.5308350442977,189.361395082828
4969,71.1694471518134,195.330595550546
4970,68.9128309304113,180.823137965411
4971,65.4183342603759,160.770308692432
4972,70.4371769711896,200.20473429455
4973,71.2689307374579,189.307461274244
4974,68.3598105857093,174.198289239276
4975,73.3395900024196,217.061053258419
4976,72.3001903913442,213.229451657476
4977,74.043289756811,219.337908800423
4978,68.3028391832953,193.702694008131
4979,65.1423142899643,171.616709864373
4980,60.6141147615686,156.458354816187
4981,68.9744813993748,192.129879968925
4982,69.484562922529,188.855205531895
4983,65.0014131583689,161.029415825707
4984,70.2133754264451,197.500019161713
4985,64.9928915425001,138.92417255949
4986,71.6444188193627,190.063285629929
4987,72.6168163296781,224.85790171382
4988,71.0465619010339,191.274561952476
4989,72.7263417773615,218.766293664343
4990,69.1198305542332,176.665959237319
4991,68.9739418276205,182.312208712821
4992,71.5309776799117,203.820261045102
4993,65.3273367078766,171.762517973172
4994,73.0928708226033,193.944180606132
4995,68.8600624723444,177.131052159944
4996,68.973422833645,159.285228223534
4997,67.0137949681931,199.195400076662
4998,71.5577184876743,185.905909489285
4999,70.3518798786343,198.903011944154
5000,58.9107320370127,102.08832636784
5001,65.2300125077128,141.30582260142
5002,63.3690037584139,131.041402692995
5003,64.4799974256081,128.171511221632
5004,61.7930961472815,129.781407047572
5005,65.9680189539591,156.802082613991
5006,62.8503786429821,114.969038250962
5007,65.6521564350254,165.083001212576
5008,61.8902337378544,111.676199211845
5009,63.6778681520585,104.151559641935
5010,68.1011722359871,166.575660760601
5011,61.7988785298549,106.233686988457
5012,63.3714589617276,128.118169123676
5013,58.8958863500041,101.682613361014
5014,58.4382490995692,98.1926209281421
5015,60.809798678611,126.915463276282
5016,70.1286528332314,151.254270351714
5017,62.2574296463807,115.79739340816
5018,61.7350902197,107.866872355221
5019,63.0595566947049,145.589929145704
5020,62.2868383725748,139.522707668371
5021,61.8274775548724,122.766166670135
5022,66.3475372155375,157.380964816028
5023,65.3206320269197,145.037375621008
5024,66.1038727954936,148.645182574529
5025,64.5271820296461,132.680868243034
5026,56.5479749809036,84.8721236452797
5027,62.7392809291012,138.530421130127
5028,61.585198645852,137.425286781889
5029,62.0244248323023,124.603940620149
5030,65.3113341377437,140.266700393455
5031,61.2049560689218,108.290104228827
5032,67.025093515345,150.219175933031
5033,60.2111665623754,119.037534152405
5034,63.9399727739834,139.49595733599
5035,63.3578051598708,125.613238151682
5036,63.685068445343,132.282977854988
5037,60.2888703924791,130.440809040632
5038,63.4072897919724,128.848389435403
5039,60.6316001185165,109.719696252994
5040,67.3735965886919,146.023295039745
5041,66.8727415972973,158.855194208793
5042,60.0471472234037,114.603525896347
5043,64.1544722687217,133.138355593842
5044,63.4616648933184,128.950960852672
5045,67.2438679477325,154.061574837338
5046,66.2135945099311,139.001133618245
5047,64.6928213839027,138.680813564999
